param_criterion,param_max_depth,param_min_samples_split,param_min_samples_leaf,mean_test_score,std_test_score,rank_test_score
gini,1,1,80,0.8052026618269812,0.041589011664457554,230
gini,1,2,80,0.8052026618269812,0.041589011664457554,230
gini,1,5,80,0.8052026618269812,0.041589011664457554,230
gini,1,10,80,0.8052026618269812,0.041589011664457554,230
gini,1,20,80,0.8052026618269812,0.041589011664457554,230
gini,1,40,80,0.8052026618269812,0.041589011664457554,230
gini,1,80,80,0.8052026618269812,0.041589011664457554,230
gini,2,1,1,0.8189957652752572,0.03973887182843178,71
gini,2,2,1,0.8189957652752572,0.03973887182843178,71
gini,2,5,1,0.8189957652752572,0.03973887182843178,71
gini,2,10,1,0.8189957652752572,0.03973887182843178,71
gini,2,20,1,0.8189957652752572,0.03973887182843178,71
gini,2,40,1,0.8189957652752572,0.03973887182843178,71
gini,2,80,1,0.8189957652752572,0.03973887182843178,71
gini,2,1,2,0.8189957652752572,0.03973887182843178,71
gini,2,2,2,0.8189957652752572,0.03973887182843178,71
gini,2,5,2,0.8189957652752572,0.03973887182843178,71
gini,2,10,2,0.8189957652752572,0.03973887182843178,71
gini,2,20,2,0.8189957652752572,0.03973887182843178,71
gini,2,40,2,0.8189957652752572,0.03973887182843178,71
gini,2,80,2,0.8189957652752572,0.03973887182843178,71
gini,2,1,5,0.8189957652752572,0.03973887182843178,71
gini,2,2,5,0.8189957652752572,0.03973887182843178,71
gini,2,5,5,0.8189957652752572,0.03973887182843178,71
gini,2,10,5,0.8189957652752572,0.03973887182843178,71
gini,2,20,5,0.8189957652752572,0.03973887182843178,71
gini,2,40,5,0.8189957652752572,0.03973887182843178,71
gini,2,80,5,0.8189957652752572,0.03973887182843178,71
gini,2,1,10,0.8189957652752572,0.03973887182843178,71
gini,2,2,10,0.8189957652752572,0.03973887182843178,71
gini,2,5,10,0.8189957652752572,0.03973887182843178,71
gini,2,10,10,0.8189957652752572,0.03973887182843178,71
gini,2,20,10,0.8189957652752572,0.03973887182843178,71
gini,2,40,10,0.8189957652752572,0.03973887182843178,71
gini,2,80,10,0.8189957652752572,0.03973887182843178,71
gini,2,1,20,0.8189957652752572,0.03973887182843178,71
gini,2,2,20,0.8189957652752572,0.03973887182843178,71
gini,2,5,20,0.8189957652752572,0.03973887182843178,71
gini,2,10,20,0.8189957652752572,0.03973887182843178,71
gini,2,20,20,0.8189957652752572,0.03973887182843178,71
gini,2,40,20,0.8189957652752572,0.03973887182843178,71
gini,2,80,20,0.8189957652752572,0.03973887182843178,71
gini,2,1,40,0.8225045372050817,0.04374597782127807,1
gini,2,2,40,0.8225045372050817,0.04374597782127807,1
gini,2,5,40,0.8225045372050817,0.04374597782127807,1
gini,2,10,40,0.8225045372050817,0.04374597782127807,1
gini,2,20,40,0.8225045372050817,0.04374597782127807,1
gini,2,40,40,0.8225045372050817,0.04374597782127807,1
gini,2,80,40,0.8225045372050817,0.04374597782127807,1
gini,2,1,80,0.8052026618269812,0.041589011664457554,230
gini,2,2,80,0.8052026618269812,0.041589011664457554,230
gini,2,5,80,0.8052026618269812,0.041589011664457554,230
gini,2,10,80,0.8052026618269812,0.041589011664457554,230
gini,2,20,80,0.8052026618269812,0.041589011664457554,230
gini,2,40,80,0.8052026618269812,0.041589011664457554,230
gini,2,80,80,0.8052026618269812,0.041589011664457554,230
gini,3,1,1,0.811978221415608,0.042675077096812744,138
gini,3,2,1,0.811978221415608,0.042675077096812744,138
gini,3,5,1,0.811978221415608,0.042675077096812744,138
gini,3,10,1,0.811978221415608,0.042675077096812744,138
gini,3,20,1,0.811978221415608,0.042675077096812744,138
gini,3,40,1,0.811978221415608,0.042675077096812744,138
gini,3,80,1,0.8014519056261342,0.037200704054404364,442
gini,3,1,2,0.811978221415608,0.042675077096812744,138
gini,3,2,2,0.811978221415608,0.042675077096812744,138
gini,3,5,2,0.811978221415608,0.042675077096812744,138
gini,3,10,2,0.811978221415608,0.042675077096812744,138
gini,3,20,2,0.811978221415608,0.042675077096812744,138
gini,3,40,2,0.811978221415608,0.042675077096812744,138
gini,3,80,2,0.8014519056261342,0.037200704054404364,442
gini,3,1,5,0.811978221415608,0.042675077096812744,138
gini,3,2,5,0.811978221415608,0.042675077096812744,138
gini,3,5,5,0.811978221415608,0.042675077096812744,138
gini,3,10,5,0.811978221415608,0.042675077096812744,138
gini,3,20,5,0.811978221415608,0.042675077096812744,138
gini,3,40,5,0.811978221415608,0.042675077096812744,138
gini,3,80,5,0.8014519056261342,0.037200704054404364,442
gini,3,1,10,0.811978221415608,0.042675077096812744,138
gini,3,2,10,0.811978221415608,0.042675077096812744,138
gini,3,5,10,0.811978221415608,0.042675077096812744,138
gini,3,10,10,0.811978221415608,0.042675077096812744,138
gini,3,20,10,0.811978221415608,0.042675077096812744,138
gini,3,40,10,0.811978221415608,0.042675077096812744,138
gini,3,80,10,0.8014519056261342,0.037200704054404364,442
gini,3,1,20,0.7981246218995766,0.04102579093534936,482
gini,3,2,20,0.7981246218995766,0.04102579093534936,482
gini,3,5,20,0.7981246218995766,0.04102579093534936,482
gini,3,10,20,0.7981246218995766,0.04102579093534936,482
gini,3,20,20,0.7981246218995766,0.04102579093534936,482
gini,3,40,20,0.7981246218995766,0.04102579093534936,482
gini,3,80,20,0.8014519056261342,0.037200704054404364,442
gini,3,1,40,0.8225045372050817,0.04374597782127807,1
gini,3,2,40,0.8225045372050817,0.04374597782127807,1
gini,3,5,40,0.8225045372050817,0.04374597782127807,1
gini,3,10,40,0.8225045372050817,0.04374597782127807,1
gini,3,20,40,0.8225045372050817,0.04374597782127807,1
gini,3,40,40,0.8225045372050817,0.04374597782127807,1
gini,3,80,40,0.8225045372050817,0.04374597782127807,1
gini,3,1,80,0.8052026618269812,0.041589011664457554,230
gini,3,2,80,0.8052026618269812,0.041589011664457554,230
gini,3,5,80,0.8052026618269812,0.041589011664457554,230
gini,3,10,80,0.8052026618269812,0.041589011664457554,230
gini,3,20,80,0.8052026618269812,0.041589011664457554,230
gini,3,40,80,0.8052026618269812,0.041589011664457554,230
gini,3,80,80,0.8052026618269812,0.041589011664457554,230
gini,4,1,1,0.8016333938294011,0.04892348081423361,426
gini,4,2,1,0.8016333938294011,0.04892348081423361,426
gini,4,5,1,0.8016333938294011,0.04892348081423361,426
gini,4,10,1,0.8016333938294011,0.04892348081423361,426
gini,4,20,1,0.794615849969752,0.04358152844410633,547
gini,4,40,1,0.8085904416212946,0.05063575078799231,197
gini,4,80,1,0.8014519056261342,0.037200704054404364,442
gini,4,1,2,0.8051421657592257,0.04980498374447059,400
gini,4,2,2,0.8051421657592257,0.04980498374447059,400
gini,4,5,2,0.8051421657592257,0.04980498374447059,400
gini,4,10,2,0.8051421657592257,0.04980498374447059,400
gini,4,20,2,0.7981246218995766,0.043732255482625146,482
gini,4,40,2,0.8120992135511191,0.05220442610748555,127
gini,4,80,2,0.8014519056261342,0.037200704054404364,442
gini,4,1,5,0.7981246218995766,0.04082009995684847,482
gini,4,2,5,0.7981246218995766,0.04082009995684847,482
gini,4,5,5,0.7981246218995766,0.04082009995684847,482
gini,4,10,5,0.7981246218995766,0.04082009995684847,482
gini,4,20,5,0.7981246218995766,0.04082009995684847,482
gini,4,40,5,0.8120992135511191,0.05220442610748555,127
gini,4,80,5,0.8014519056261342,0.037200704054404364,442
gini,4,1,10,0.8085904416212946,0.0401588190088985,197
gini,4,2,10,0.8085904416212946,0.0401588190088985,197
gini,4,5,10,0.8085904416212946,0.0401588190088985,197
gini,4,10,10,0.8085904416212946,0.0401588190088985,197
gini,4,20,10,0.8085904416212946,0.0401588190088985,197
gini,4,40,10,0.8154869933454327,0.0398668627510116,106
gini,4,80,10,0.8014519056261342,0.037200704054404364,442
gini,4,1,20,0.7981246218995766,0.04102579093534936,482
gini,4,2,20,0.7981246218995766,0.04102579093534936,482
gini,4,5,20,0.7981246218995766,0.04102579093534936,482
gini,4,10,20,0.7981246218995766,0.04102579093534936,482
gini,4,20,20,0.7981246218995766,0.04102579093534936,482
gini,4,40,20,0.7981246218995766,0.04102579093534936,482
gini,4,80,20,0.8014519056261342,0.037200704054404364,442
gini,4,1,40,0.8225045372050817,0.04374597782127807,1
gini,4,2,40,0.8225045372050817,0.04374597782127807,1
gini,4,5,40,0.8225045372050817,0.04374597782127807,1
gini,4,10,40,0.8225045372050817,0.04374597782127807,1
gini,4,20,40,0.8225045372050817,0.04374597782127807,1
gini,4,40,40,0.8225045372050817,0.04374597782127807,1
gini,4,80,40,0.8225045372050817,0.04374597782127807,1
gini,4,1,80,0.8052026618269812,0.041589011664457554,230
gini,4,2,80,0.8052026618269812,0.041589011664457554,230
gini,4,5,80,0.8052026618269812,0.041589011664457554,230
gini,4,10,80,0.8052026618269812,0.041589011664457554,230
gini,4,20,80,0.8052026618269812,0.041589011664457554,230
gini,4,40,80,0.8052026618269812,0.041589011664457554,230
gini,4,80,80,0.8052026618269812,0.041589011664457554,230
gini,5,1,1,0.794615849969752,0.05681865916718148,547
gini,5,2,1,0.794615849969752,0.05681865916718148,547
gini,5,5,1,0.794615849969752,0.05681865916718148,547
gini,5,10,1,0.7946763460375076,0.054431469334854626,543
gini,5,20,1,0.794615849969752,0.04358152844410633,547
gini,5,40,1,0.8085904416212946,0.05063575078799231,197
gini,5,80,1,0.8014519056261342,0.037200704054404364,442
gini,5,1,2,0.8051421657592257,0.04980498374447059,400
gini,5,2,2,0.8051421657592257,0.04980498374447059,400
gini,5,5,2,0.8051421657592257,0.04980498374447059,400
gini,5,10,2,0.8016938898971567,0.04992212340313376,424
gini,5,20,2,0.7981246218995766,0.043732255482625146,482
gini,5,40,2,0.8120992135511191,0.05220442610748555,127
gini,5,80,2,0.8014519056261342,0.037200704054404364,442
gini,5,1,5,0.7877192982456139,0.0471715736555583,574
gini,5,2,5,0.7877192982456139,0.0471715736555583,574
gini,5,5,5,0.7877192982456139,0.0471715736555583,574
gini,5,10,5,0.7877192982456139,0.0471715736555583,574
gini,5,20,5,0.7981246218995766,0.04082009995684847,482
gini,5,40,5,0.8120992135511191,0.05220442610748555,127
gini,5,80,5,0.8014519056261342,0.037200704054404364,442
gini,5,1,10,0.8120992135511192,0.04629684660107498,113
gini,5,2,10,0.8120992135511192,0.04629684660107498,113
gini,5,5,10,0.8120992135511192,0.04629684660107498,113
gini,5,10,10,0.8120992135511192,0.04629684660107498,113
gini,5,20,10,0.8120992135511192,0.04629684660107498,113
gini,5,40,10,0.8154869933454327,0.0398668627510116,106
gini,5,80,10,0.8014519056261342,0.037200704054404364,442
gini,5,1,20,0.7981246218995766,0.04102579093534936,482
gini,5,2,20,0.7981246218995766,0.04102579093534936,482
gini,5,5,20,0.7981246218995766,0.04102579093534936,482
gini,5,10,20,0.7981246218995766,0.04102579093534936,482
gini,5,20,20,0.7981246218995766,0.04102579093534936,482
gini,5,40,20,0.7981246218995766,0.04102579093534936,482
gini,5,80,20,0.8014519056261342,0.037200704054404364,442
gini,5,1,40,0.8225045372050817,0.04374597782127807,1
gini,5,2,40,0.8225045372050817,0.04374597782127807,1
gini,5,5,40,0.8225045372050817,0.04374597782127807,1
gini,5,10,40,0.8225045372050817,0.04374597782127807,1
gini,5,20,40,0.8225045372050817,0.04374597782127807,1
gini,5,40,40,0.8225045372050817,0.04374597782127807,1
gini,5,80,40,0.8225045372050817,0.04374597782127807,1
gini,5,1,80,0.8052026618269812,0.041589011664457554,230
gini,5,2,80,0.8052026618269812,0.041589011664457554,230
gini,5,5,80,0.8052026618269812,0.041589011664457554,230
gini,5,10,80,0.8052026618269812,0.041589011664457554,230
gini,5,20,80,0.8052026618269812,0.041589011664457554,230
gini,5,40,80,0.8052026618269812,0.041589011664457554,230
gini,5,80,80,0.8052026618269812,0.041589011664457554,230
entropy,,1,1,0.8121597096188747,0.05080085023566459,112
entropy,,2,1,0.8052026618269812,0.05741487984553152,230
entropy,,5,1,0.7911070780399273,0.044265432055043394,567
entropy,,10,1,0.7878402903811252,0.062037117310764014,569
entropy,,20,1,0.7806412583182093,0.03295697847641719,588
entropy,,40,1,0.8016938898971567,0.04992212340313376,424
entropy,,80,1,0.8014519056261342,0.037200704054404364,442
entropy,,1,2,0.7946763460375075,0.044473210110236465,545
entropy,,2,2,0.7946763460375075,0.044473210110236465,545
entropy,,5,2,0.8050816696914701,0.041981655837140586,412
entropy,,10,2,0.8052631578947368,0.0538728947263429,229
entropy,,20,2,0.7876588021778583,0.034071694713439134,582
entropy,,40,2,0.8052026618269812,0.05198017032129124,230
entropy,,80,2,0.8014519056261342,0.037200704054404364,442
entropy,,1,5,0.7842710223835451,0.04728200204783368,584
entropy,,2,5,0.7842710223835451,0.04728200204783368,584
entropy,,5,5,0.7842710223835451,0.04728200204783368,584
entropy,,10,5,0.7842710223835451,0.04728200204783368,584
entropy,,20,5,0.794615849969752,0.03750853773880633,547
entropy,,40,5,0.8120992135511191,0.05220442610748555,127
entropy,,80,5,0.8014519056261342,0.037200704054404364,442
entropy,,1,10,0.8050816696914701,0.03435921021821759,412
entropy,,2,10,0.8050816696914701,0.03435921021821759,412
entropy,,5,10,0.8050816696914701,0.03435921021821759,412
entropy,,10,10,0.8050816696914701,0.03435921021821759,412
entropy,,20,10,0.8050816696914701,0.03435921021821759,412
entropy,,40,10,0.8154869933454327,0.0398668627510116,106
entropy,,80,10,0.8014519056261342,0.037200704054404364,442
entropy,,1,20,0.7981246218995766,0.04102579093534936,482
entropy,,2,20,0.7981246218995766,0.04102579093534936,482
entropy,,5,20,0.7981246218995766,0.04102579093534936,482
entropy,,10,20,0.7981246218995766,0.04102579093534936,482
entropy,,20,20,0.7981246218995766,0.04102579093534936,482
entropy,,40,20,0.7981246218995766,0.04102579093534936,482
entropy,,80,20,0.8014519056261342,0.037200704054404364,442
entropy,,1,40,0.8225045372050817,0.04374597782127807,1
entropy,,2,40,0.8225045372050817,0.04374597782127807,1
entropy,,5,40,0.8225045372050817,0.04374597782127807,1
entropy,,10,40,0.8225045372050817,0.04374597782127807,1
entropy,,20,40,0.8225045372050817,0.04374597782127807,1
entropy,,40,40,0.8225045372050817,0.04374597782127807,1
entropy,,80,40,0.8225045372050817,0.04374597782127807,1
entropy,,1,80,0.8052026618269812,0.041589011664457554,230
entropy,,2,80,0.8052026618269812,0.041589011664457554,230
entropy,,5,80,0.8052026618269812,0.041589011664457554,230
entropy,,10,80,0.8052026618269812,0.041589011664457554,230
entropy,,20,80,0.8052026618269812,0.041589011664457554,230
entropy,,40,80,0.8052026618269812,0.041589011664457554,230
entropy,,80,80,0.8052026618269812,0.041589011664457554,230
entropy,1,1,1,0.8052026618269812,0.041589011664457554,230
entropy,1,2,1,0.8052026618269812,0.041589011664457554,230
entropy,1,5,1,0.8052026618269812,0.041589011664457554,230
entropy,1,10,1,0.8052026618269812,0.041589011664457554,230
entropy,1,20,1,0.8052026618269812,0.041589011664457554,230
entropy,1,40,1,0.8052026618269812,0.041589011664457554,230
entropy,1,80,1,0.8052026618269812,0.041589011664457554,230
entropy,1,1,2,0.8052026618269812,0.041589011664457554,230
entropy,1,2,2,0.8052026618269812,0.041589011664457554,230
entropy,1,5,2,0.8052026618269812,0.041589011664457554,230
entropy,1,10,2,0.8052026618269812,0.041589011664457554,230
entropy,1,20,2,0.8052026618269812,0.041589011664457554,230
entropy,1,40,2,0.8052026618269812,0.041589011664457554,230
entropy,1,80,2,0.8052026618269812,0.041589011664457554,230
entropy,1,1,5,0.8052026618269812,0.041589011664457554,230
entropy,1,2,5,0.8052026618269812,0.041589011664457554,230
entropy,1,5,5,0.8052026618269812,0.041589011664457554,230
entropy,1,10,5,0.8052026618269812,0.041589011664457554,230
entropy,1,20,5,0.8052026618269812,0.041589011664457554,230
entropy,1,40,5,0.8052026618269812,0.041589011664457554,230
entropy,1,80,5,0.8052026618269812,0.041589011664457554,230
entropy,1,1,10,0.8052026618269812,0.041589011664457554,230
entropy,1,2,10,0.8052026618269812,0.041589011664457554,230
entropy,1,5,10,0.8052026618269812,0.041589011664457554,230
entropy,1,10,10,0.8052026618269812,0.041589011664457554,230
entropy,1,20,10,0.8052026618269812,0.041589011664457554,230
entropy,1,40,10,0.8052026618269812,0.041589011664457554,230
entropy,1,80,10,0.8052026618269812,0.041589011664457554,230
entropy,1,1,20,0.8052026618269812,0.041589011664457554,230
entropy,1,2,20,0.8052026618269812,0.041589011664457554,230
entropy,1,5,20,0.8052026618269812,0.041589011664457554,230
entropy,1,10,20,0.8052026618269812,0.041589011664457554,230
entropy,1,20,20,0.8052026618269812,0.041589011664457554,230
entropy,1,40,20,0.8052026618269812,0.041589011664457554,230
entropy,1,80,20,0.8052026618269812,0.041589011664457554,230
entropy,1,1,40,0.8052026618269812,0.041589011664457554,230
entropy,1,2,40,0.8052026618269812,0.041589011664457554,230
entropy,1,5,40,0.8052026618269812,0.041589011664457554,230
entropy,1,10,40,0.8052026618269812,0.041589011664457554,230
entropy,1,20,40,0.8052026618269812,0.041589011664457554,230
entropy,1,40,40,0.8052026618269812,0.041589011664457554,230
entropy,1,80,40,0.8052026618269812,0.041589011664457554,230
entropy,1,1,80,0.8052026618269812,0.041589011664457554,230
entropy,1,2,80,0.8052026618269812,0.041589011664457554,230
entropy,1,5,80,0.8052026618269812,0.041589011664457554,230
entropy,1,10,80,0.8052026618269812,0.041589011664457554,230
entropy,1,20,80,0.8052026618269812,0.041589011664457554,230
entropy,1,40,80,0.8052026618269812,0.041589011664457554,230
entropy,1,80,80,0.8052026618269812,0.041589011664457554,230
entropy,2,1,1,0.811978221415608,0.03472158093236357,138
entropy,2,2,1,0.811978221415608,0.03472158093236357,138
entropy,2,5,1,0.811978221415608,0.03472158093236357,138
entropy,2,10,1,0.811978221415608,0.03472158093236357,138
entropy,2,20,1,0.811978221415608,0.03472158093236357,138
entropy,2,40,1,0.811978221415608,0.03472158093236357,138
entropy,2,80,1,0.811978221415608,0.03472158093236357,138
entropy,2,1,2,0.811978221415608,0.03472158093236357,138
entropy,2,2,2,0.811978221415608,0.03472158093236357,138
entropy,2,5,2,0.811978221415608,0.03472158093236357,138
entropy,2,10,2,0.811978221415608,0.03472158093236357,138
entropy,2,20,2,0.811978221415608,0.03472158093236357,138
entropy,2,40,2,0.811978221415608,0.03472158093236357,138
entropy,2,80,2,0.811978221415608,0.03472158093236357,138
entropy,2,1,5,0.811978221415608,0.03472158093236357,138
entropy,2,2,5,0.811978221415608,0.03472158093236357,138
entropy,2,5,5,0.811978221415608,0.03472158093236357,138
entropy,2,10,5,0.811978221415608,0.03472158093236357,138
entropy,2,20,5,0.811978221415608,0.03472158093236357,138
entropy,2,40,5,0.811978221415608,0.03472158093236357,138
entropy,2,80,5,0.811978221415608,0.03472158093236357,138
entropy,2,1,10,0.811978221415608,0.03472158093236357,138
entropy,2,2,10,0.811978221415608,0.03472158093236357,138
entropy,2,5,10,0.811978221415608,0.03472158093236357,138
entropy,2,10,10,0.811978221415608,0.03472158093236357,138
entropy,2,20,10,0.811978221415608,0.03472158093236357,138
entropy,2,40,10,0.811978221415608,0.03472158093236357,138
entropy,2,80,10,0.811978221415608,0.03472158093236357,138
entropy,2,1,20,0.811978221415608,0.03472158093236357,138
entropy,2,2,20,0.811978221415608,0.03472158093236357,138
entropy,2,5,20,0.811978221415608,0.03472158093236357,138
entropy,2,10,20,0.811978221415608,0.03472158093236357,138
entropy,2,20,20,0.811978221415608,0.03472158093236357,138
entropy,2,40,20,0.811978221415608,0.03472158093236357,138
entropy,2,80,20,0.811978221415608,0.03472158093236357,138
entropy,2,1,40,0.8225045372050817,0.04374597782127807,1
entropy,2,2,40,0.8225045372050817,0.04374597782127807,1
entropy,2,5,40,0.8225045372050817,0.04374597782127807,1
entropy,2,10,40,0.8225045372050817,0.04374597782127807,1
entropy,2,20,40,0.8225045372050817,0.04374597782127807,1
entropy,2,40,40,0.8225045372050817,0.04374597782127807,1
entropy,2,80,40,0.8225045372050817,0.04374597782127807,1
entropy,2,1,80,0.8052026618269812,0.041589011664457554,230
entropy,2,2,80,0.8052026618269812,0.041589011664457554,230
entropy,2,5,80,0.8052026618269812,0.041589011664457554,230
entropy,2,10,80,0.8052026618269812,0.041589011664457554,230
entropy,2,20,80,0.8052026618269812,0.041589011664457554,230
entropy,2,40,80,0.8052026618269812,0.041589011664457554,230
entropy,2,80,80,0.8052026618269812,0.041589011664457554,230
entropy,3,1,1,0.7912280701754385,0.04407519474522468,555
entropy,3,2,1,0.7912280701754385,0.04407519474522468,555
entropy,3,5,1,0.7912280701754385,0.04407519474522468,555
entropy,3,10,1,0.7912280701754385,0.04407519474522468,555
entropy,3,20,1,0.7912280701754385,0.04407519474522468,555
entropy,3,40,1,0.7912280701754385,0.04407519474522468,555
entropy,3,80,1,0.8014519056261342,0.037200704054404364,442
entropy,3,1,2,0.7912280701754385,0.04407519474522468,555
entropy,3,2,2,0.7912280701754385,0.04407519474522468,555
entropy,3,5,2,0.7912280701754385,0.04407519474522468,555
entropy,3,10,2,0.7912280701754385,0.04407519474522468,555
entropy,3,20,2,0.7912280701754385,0.04407519474522468,555
entropy,3,40,2,0.7912280701754385,0.04407519474522468,555
entropy,3,80,2,0.8014519056261342,0.037200704054404364,442
entropy,3,1,5,0.8084694494857834,0.03758670883627002,216
entropy,3,2,5,0.8084694494857834,0.03758670883627002,216
entropy,3,5,5,0.8084694494857834,0.03758670883627002,216
entropy,3,10,5,0.8084694494857834,0.03758670883627002,216
entropy,3,20,5,0.8084694494857834,0.03758670883627002,216
entropy,3,40,5,0.8084694494857834,0.03758670883627002,216
entropy,3,80,5,0.8014519056261342,0.037200704054404364,442
entropy,3,1,10,0.8084694494857834,0.03758670883627002,216
entropy,3,2,10,0.8084694494857834,0.03758670883627002,216
entropy,3,5,10,0.8084694494857834,0.03758670883627002,216
entropy,3,10,10,0.8084694494857834,0.03758670883627002,216
entropy,3,20,10,0.8084694494857834,0.03758670883627002,216
entropy,3,40,10,0.8084694494857834,0.03758670883627002,216
entropy,3,80,10,0.8014519056261342,0.037200704054404364,442
entropy,3,1,20,0.7981246218995766,0.04102579093534936,482
entropy,3,2,20,0.7981246218995766,0.04102579093534936,482
entropy,3,5,20,0.7981246218995766,0.04102579093534936,482
entropy,3,10,20,0.7981246218995766,0.04102579093534936,482
entropy,3,20,20,0.7981246218995766,0.04102579093534936,482
entropy,3,40,20,0.7981246218995766,0.04102579093534936,482
entropy,3,80,20,0.8014519056261342,0.037200704054404364,442
entropy,3,1,40,0.8225045372050817,0.04374597782127807,1
entropy,3,2,40,0.8225045372050817,0.04374597782127807,1
